1106023075,1106023076
1311106870,1311106871
1165166200,1165166201
1153746968,1153746969
1058873703,1058873704
991445513,991445514
1080973702,1080973703
914049210,914049211
1388215870,1388215871
1004559594,1004559595
1137406091,1137406092
1071460984,1071460985
1245435766,1245435767
960082718,960082719
998230459,998230460
1166085816,1166085817
944598525,944598526
905908337,905908338
909813502,909813503
975045043,975045044
1123201586,1123201587
939868355,939868356
1005323027,1005323028
1088315979,1088315980
1075056708,1075056709
1082559044,1082559045
983118574,983118575
1102266960,1102266961
784145064,784145065
1462798274,1462798275
1001134940,1001134941
1149776599,1149776600
1366411222,1366411223
1133453317,1133453318
1037430124,1037430125
1045496470,1045496471
1191941674,1191941675
1094134748,1094134749
1045911223,1045911224
1114523547,1114523548
894409344,894409345
1122726895,1122726896
1140319310,1140319311
926357820,926357821
961308056,961308057
1019545340,1019545341
1130320018,1130320019
1005133403,1005133404
959186716,959186717
959949672,959949673
907277503,907277504
1268812875,1268812876
989574381,989574382
1035997808,1035997809
1045984636,1045984637
891694195,891694196
1037347490,1037347491
1019719649,1019719650
1048401271,1048401272
998310937,998310938
1141196381,1141196382
722886365,722886366
1028554742,1028554743
1027669986,1027669987
1054655770,1054655771
1140093426,1140093427
1154004848,1154004849
1161672725,1161672726
722921976,722921977
965907685,965907686
1062314317,1062314318
1175071314,1175071315
1220493960,1220493961
1076799540,1076799541
777856693,777856694
1081547582,1081547583
1067266010,1067266011
1161901027,1161901028
1109608685,1109608686
997243472,997243473
1057144955,1057144956
1059358034,1059358035
1063526140,1063526141
1089365937,1089365938
880955937,880955938
1121310632,1121310633
1151440010,1151440011
1145454309,1145454310
1290856293,1290856294
1135439537,1135439538
1121849421,1121849422
1206265797,1206265798
1187458300,1187458301
1128816212,1128816213
1055288685,1055288686
833258563,833258564
1349972683,1349972684
1077966991,1077966992
1012671111,1012671112
998478371,998478372
906794498,906794499
1101730507,1101730508
1287219305,1287219306
1258191706,1258191707
1001171433,1001171434
983192361,983192362
1310312073,1310312074
1303422234,1303422235
1003961849,1003961850
1085648629,1085648630
1185949675,1185949676
1015923132,1015923133
989541750,989541751
986856897,986856898
1116024356,1116024357
1080826652,1080826653
1241326823,1241326824
1035617863,1035617864
1125812225,1125812226
1116198588,1116198589
1057076647,1057076648
1029859827,1029859828
1022425771,1022425772
1065478069,1065478070
945332733,945332734
986941471,986941472
996008187,996008188
1158515814,1158515815
1242748348,1242748349
999902613,999902614
991011382,991011383
1152992067,1152992068
1004064659,1004064660
1177090177,1177090178
1239427805,1239427806
1113266833,1113266834
747181475,747181476
877496505,877496506
1232693401,1232693402
1062486187,1062486188
1032224594,1032224595
985215855,985215856
1211353984,1211353985
1192321166,1192321167
877641315,877641316
1027592560,1027592561
1156989944,1156989945
1210192198,1210192199
896463281,896463282
1005847720,1005847721
1024252390,1024252391
1089388312,1089388313
797530907,797530908
925606418,925606419
1077163824,1077163825
1090492520,1090492521
1232215797,1232215798
775506070,775506071
1155719390,1155719391
1093001165,1093001166
947554125,947554126
1037940513,1037940514
1234556270,1234556271
1069341423,1069341424
1256115023,1256115024
1269683547,1269683548
1163773000,1163773001
1029993877,1029993878
850154279,850154280
1058178486,1058178487
1011341989,1011341990
1012139550,1012139551
1240958600,1240958601
1153553474,1153553475
1109065479,1109065480
1010227432,1010227433
1011769769,1011769770
1056663573,1056663574
1142145250,1142145251
986007410,986007411
1085868876,1085868877
1149375908,1149375909
1213669774,1213669775
913202039,913202040
1044034977,1044034978
975422373,975422374
977861808,977861809
