1815328920,1815328921
1653769334,1653769335
1580493709,1580493710
853155591,853155592
2121531317,2121531318
335120103,335120104
1800124635,1800124636
1137008603,1137008604
1733323282,1733323283
1904624669,1904624670
1183837434,1183837435
1125584287,1125584288
769248896,769248897
1528352413,1528352414
1550645078,1550645079
703000625,703000626
1105742812,1105742813
817416500,817416501
578330795,578330796
639184271,639184272
1013008064,1013008065
352386248,352386249
1738631770,1738631771
1363934592,1363934593
1161224779,1161224780
385811403,385811404
418403555,418403556
1966625453,1966625454
753774043,753774044
2057579232,2057579233
626625317,626625318
1106078944,1106078945
784772913,784772914
2107787573,2107787574
493855296,493855297
401994530,401994531
838030779,838030780
1171859959,1171859960
963179036,963179037
2003583219,2003583220
1656080114,1656080115
1951010771,1951010772
1927157836,1927157837
1069009882,1069009883
295105048,295105049
1384318537,1384318538
1934182407,1934182408
1825910799,1825910800
1871773145,1871773146
2145764375,2145764376
1621388553,1621388554
920457113,920457114
599978281,599978282
1842829339,1842829340
1734687627,1734687628
2013962872,2013962873
55337376,55337377
1134506710,1134506711
2114955948,2114955949
1126822560,1126822561
2096908812,2096908813
1079735314,1079735315
2079150688,2079150689
902553450,902553451
443409733,443409734
1130494192,1130494193
1627125020,1627125021
693704049,693704050
1608934403,1608934404
793742091,793742092
1777143033,1777143034
1188527616,1188527617
423928623,423928624
157589750,157589751
400236048,400236049
545363790,545363791
242556703,242556704
399452669,399452670
2028940260,2028940261
1388757025,1388757026
1029308824,1029308825
2018041698,2018041699
967792551,967792552
881763478,881763479
829044358,829044359
1887579584,1887579585
620745961,620745962
1644646000,1644646001
500158106,500158107
1179076104,1179076105
1035631366,1035631367
573814982,573814983
609619183,609619184
1165797650,1165797651
1566065784,1566065785
1274724206,1274724207
1767675601,1767675602
1900577385,1900577386
186802852,186802853
1222263723,1222263724
1504022889,1504022890
1227338324,1227338325
1731796526,1731796527
1557885045,1557885046
1527085980,1527085981
91273406,91273407
133455143,133455144
1148240499,1148240500
2088790425,2088790426
438987946,438987947
1420672673,1420672674
583205424,583205425
96104194,96104195
1867193187,1867193188
988880020,988880021
1100825508,1100825509
35223057,35223058
1460411867,1460411868
1596416465,1596416466
1654039790,1654039791
1099421265,1099421266
1386039646,1386039647
1358865411,1358865412
202285831,202285832
1252396313,1252396314
486470129,486470130
1972203610,1972203611
958022600,958022601
789654343,789654344
1205166613,1205166614
2096315123,2096315124
1022651097,1022651098
1483882632,1483882633
1602877584,1602877585
1687785049,1687785050
1683965825,1683965826
1329792398,1329792399
566153173,566153174
1730132837,1730132838
923239601,923239602
1832899223,1832899224
1449672785,1449672786
1873954664,1873954665
111069372,111069373
1694310728,1694310729
61325744,61325745
312898097,312898098
65751562,65751563
1374247954,1374247955
1112061670,1112061671
347323350,347323351
2062102028,2062102029
1702915339,1702915340
240218712,240218713
1705262594,1705262595
494910934,494910935
939412714,939412715
1396100263,1396100264
98469042,98469043
1814928894,1814928895
1822051435,1822051436
2034016397,2034016398
53383563,53383564
838403643,838403644
87074849,87074850
1327820816,1327820817
324344549,324344550
248538907,248538908
80498268,80498269
1097388139,1097388140
755352574,755352575
1917457770,1917457771
474057,474058
1128650127,1128650128
1833640266,1833640267
1396193747,1396193748
