0,1553213940
2,-302552329
4,2081221903
6,-557081633
8,-1016422394
10,-1422760315
12,1082205744
14,562913910
16,-39618628
18,-1337465591
20,-398704326
22,-642858141
24,-1905503286
26,-553575487
28,1597108846
30,-1930781133
32,-1612849940
34,2035469212
36,-333355044
38,-1652974744
40,-1886748267
42,1625441451
44,848230530
46,509844987
48,-279460535
50,-1206461324
52,1780940745
54,-428259105
56,220473234
58,-505517001
60,94122027
62,383378211
64,1361249044
66,-2117562443
68,-469732344
70,2059587191
72,-1434155607
74,667574813
76,1363478661
78,-903161493
80,-1487586535
82,-1355090916
84,43823256
86,529453500
88,9593915
90,360735536
92,-1717319392
94,-844303044
96,-58215716
98,-1172122436
100,-54753793
102,1602629116
104,506964909
106,190378702
108,-834562715
110,731625329
112,1669892407
114,-803151484
116,723438862
118,-1937166112
120,258069931
122,-986375029
124,-70157355
126,-1394550862
128,-1311354167
130,-1369195524
132,2045588051
134,-576227253
136,1299974880
138,1866499688
140,-170016536
142,633368333
144,900475684
146,-1176981853
148,-285098864
150,-163847607
152,-1015266110
154,1492793305
156,-1918916659
158,-898688073
160,1970845806
162,2025938268
164,1987498504
166,-63863777
168,964868552
170,-1979233767
172,1629391516
174,1118119121
176,2054994743
178,-1859305856
180,-1326846306
182,-438953361
184,2058826666
186,151157203
188,-337717351
190,-1821842603
192,-905502775
194,-1879709097
196,675943217
198,-1691952474
200,-2060269076
202,1186951810
204,-1710082386
206,1764852997
208,-1049392030
210,1336371259
212,-683921886
214,264504535
216,725817777
218,-1973921081
220,834622503
222,476752396
224,1770368888
226,-255877254
228,115358492
230,-624642328
232,1751214170
234,-909603007
236,-2012126492
238,1547650940
240,946236879
242,1271664703
244,-1270373916
246,1994966387
248,1658330751
250,-166461876
252,899423518
254,-516211975
256,-886350320
258,-1608145195
260,-245891153
262,1905960764
264,-873999164
266,1781083226
268,2829917
270,-1340151984
272,-1290911598
274,-75124899
276,-1997662538
278,-1663508126
280,1243082211
282,1041927171
284,190752568
286,757850181
288,1424720895
290,657182684
292,1715993462
294,224866374
296,-677302919
298,999928225
300,-865679805
302,-676369560
304,763591827
306,1829420003
308,-1031575331
310,1888288403
312,823824484
314,-1087623649
316,-470727438
318,-284078185
320,-1452833302
322,1198415681
324,-1131935052
326,-1406379464
328,1702389221
330,-2090257327
332,-1600501452
334,-459219172
336,-1269294825
338,1419437058
340,-684418567
342,-1287738343
344,-137223740
346,2124062771
348,-1599333189
350,-1340410134
352,-155380322
354,1850540214
356,-1457682306
358,1292238550
360,-1838984069
362,1648626903
364,1012958853
366,189129894
368,-1092186453
370,2040567454
372,196417979
374,-791602106
376,-1171013689
378,1793142723
380,1691780922
382,1881344947
384,-201229389
386,770748922
388,1062183572
390,-1989886058
392,-1773401308
394,-170549931
396,-962291652
398,-838199426
400,1434634055
402,1240997115
404,1191464354
406,131833556
408,-786312741
410,-1793588293
412,922280793
414,429024966
416,1702996642
418,-847662288
420,-1784184831
422,-674405348
424,-1671773195
426,582529392
428,-2032121801
430,1612381002
432,1266750078
434,1982697544
436,234324111
438,1292268553
440,896107877
442,-1603006132
444,465237678
446,2000207102
448,1675770765
450,1523713775
452,59396063
454,-1624932761
456,1412828119
458,-1306584032
460,-1935564077
462,-1559395251
464,1634392614
466,-1485542295
468,-1092814669
470,-827668646
472,268390501
474,-2140711995
476,328744193
478,224990895
480,-2059021515
482,39506362
484,-348247619
486,-1286253331
488,454169915
490,-723187096
492,-304510537
494,-1762786223
496,370570578
498,793467512
500,-705207076
502,1829006964
504,532622772
506,-65251829
508,-1713653871
510,971059551
512,-1092046584
514,400800589
516,927355897
518,1074568349
520,-482973053
522,-1764290941
524,-1451745104
526,1654566699
528,-728672233
530,395382231
532,1928113857
534,-1140583817
536,-944554383
538,-516014047
540,-470993756
542,14428316
544,545405210
546,-48302859
548,-556447778
550,-1797904831
552,-495995036
554,721457663
556,-763381828
558,608061187
560,372793564
562,1834234171
564,1064153122
566,1778273178
568,1816179079
570,-783543565
572,-1599388290
574,2075941226
576,-612796676
578,305994428
580,2086703776
582,1958176488
584,-718380795
586,400334277
588,-537930853
590,-1015559424
592,-926318071
594,-255259087
596,-1848830169
598,1349042657
600,1319278026
602,1597759908
604,456698675
606,-1223422304
608,959529751
610,1152989695
612,-804341559
614,-674083668
616,340271517
618,1696387417
620,-1423277069
622,1877552724
624,-553876904
626,-1367728545
628,1966291330
630,-1146030114
632,-170195424
634,-978659069
636,-4176574
638,-257970639
640,-575895989
642,1373356093
644,-954971655
646,130993536
648,621263129
650,-1801170698
652,-1722498488
654,1316527764
656,-1175915307
658,-769086664
660,195904963
662,1796840382
664,20422744
666,800120122
668,1430664740
670,858080374
672,1228538996
674,-2108886365
676,91648866
678,327296417
680,2025599430
682,-1219603030
684,-1600102281
686,-1022529666
688,1015645060
690,40649598
692,-1675850074
694,-1002379745
696,437921322
698,966573020
700,-1598486714
702,-893457741
704,-992878095
706,383393327
708,-1297782551
710,-1987344815
712,56228810
714,-1561536740
716,-1006770619
718,-1375664093
720,-277720923
722,456497117
724,1935498790
726,-1957920097
728,387750824
730,1383914298
732,-1643759949
734,-1592367241
736,-2141418638
738,1385751129
740,339696882
742,582046265
744,-1828012922
746,-790827922
748,1735751082
750,-1979126023
752,-1254082558
754,1386369095
756,-690614200
758,-1874905080
760,1143486789
762,201675737
764,-1024432580
766,-98532059
768,636245100
770,-713901132
772,-274471776
774,53700830
776,2146025561
778,1374968921
