766493588,33468355
1866938213,772098641
1168713747,2095670920
715048646,1419755402
1851622568,809904098
2108421312,297797876
1940770764,1360332889
753380027,1991350066
1329709564,604979270
2123615055,1209977453
1214211863,742986993
1022426538,776411785
655287482,373207024
985932246,86608640
1699415621,1911983334
1426030966,916437227
1244367477,1060244733
1643493469,1900030547
812760084,2094165632
1127008717,935963194
1827869324,1657622836
1174494990,1658281770
551841583,212504939
728122143,2003349967
2065442661,1198640666
667540542,1332636116
746398140,16469091
1134442532,80646120
2012413559,455016996
1411013197,953492319
1893717775,220196527
1440131483,1532369887
1981444632,356706101
404200690,2122742479
46331232,1413372214
1247116452,791263093
1145283386,1896055992
1855281253,939432030
2047544791,1766525037
708748227,394082580
639965862,940299489
646570289,964891695
2135128465,2113493297
663819888,134159697
754677811,198907170
1605204281,871195657
1173681691,1015341821
1856371918,1361768840
1316856281,91723752
136702002,1169447989
322732342,406254594
1399828442,901980953
1307586250,225454683
84950973,1664780043
2112165835,1826444316
459609156,419513760
286615352,436104269
814066509,1397567836
644612757,855445204
2141154303,1023341083
604631125,1459743277
708923011,450995186
1920028457,1223701321
70443320,492122865
1998285637,2069604795
761680849,328999738
1204367114,1626130742
1290622722,917375649
202468610,955306358
1288424548,1316451538
735109967,1615290594
510086141,1323977074
1364988530,1153118488
2096428461,1222768592
981058701,751938229
1455625622,2140933450
436423811,1874431353
1267546113,1861355759
2047922138,1804487047
28035838,1412566022
1862034913,1137494018
1954162334,1734533619
558733304,286734778
1346951460,1307508566
1614451518,876912618
1092786379,221790449
681513150,1997807315
2028279436,1103673558
291767785,2146897820
406208050,1755269350
1041032964,1085076161
474044983,832937404
2085134952,764768319
1487420414,1361389077
2068725198,1530872505
1149659025,406772126
452335877,2142864601
1789192986,1689858080
253176274,1540629108
1665892375,1945678538
554743628,461326927
1181496441,1605435597
542385760,519362267
699265727,1526667168
954771131,567661897
2139485845,747700393
1024130903,374431859
1089750595,1137503001
1445974472,1159555536
1549082013,1951396753
2099597130,858463744
578093275,670628550
1143174093,475263575
1327365987,935686361
1920021209,1383190842
979896713,323406930
635025814,1508508321
262868868,2068167987
1660806414,1711424499
372964703,1864153977
1487280570,1584578492
1668983833,1360727410
1309259350,1095666467
1973376002,1303803061
1038527180,1886892682
1183821881,1250857965
512198617,1766133125
1491030565,139700977
27749892,497386969
359597216,1434117896
562197638,533485599
1459286008,426264794
1125755653,2076821093
595956234,263411828
1423448699,1305298058
951215915,1615914091
264640329,1406766961
1339866099,451565635
974443265,790655188
1722439665,2129859737
1135431310,1146246937
585270065,868314528
2009767057,538766819
471772524,578274277
101692296,332010012
1573182091,927845866
915835741,1761083078
1337261079,840516312
1203123902,1854626785
1656426406,537929945
247852186,564584149
975362727,152966703
245520653,798895150
1768771983,1524989273
1987216078,284033971
543678389,1656454050
2031489118,1931956748
1374956032,2015387896
2078185203,438140909
1669920122,1619861555
1468141389,1711062777
1973826570,908713874
227177030,1680740963
164999656,447614783
1277477559,179560599
931861631,1309996912
1875530708,1065363166
5674651,307450607
1682178799,2063610600
1540243154,271781702
1515473470,1532328125
129072911,719868235
1775599700,989387116
843504339,1056395469
742958175,470288011
213283681,844395847
326708670,1310465543
1624445494,231476071
1397682450,506403818
794309573,568822271
169120537,653830766
1273560779,710486092
552636211,2087625235
67660538,1571519853
1220850926,402624242
238234072,1580810746
1672550418,1949689015
1553464567,1701369216
1280905491,494662400
1197013216,739578666
1845707744,1028429582
1314358419,1239083859
832612736,844492473
317076308,1791212695
1128696870,2102055336
325378221,1195994117
2055857748,674338056
54095650,1297095023
252284067,1363850390
349932350,1790657249
1073175519,417640905
2051329162,1470149556
627878215,228429506
1246488857,1977051275
522138370,1733294094
333590133,911080368
931126580,1497179534
499248787,243594948
1688206751,986825853
1111257999,58182075
70124058,538924036
422541151,864968842
1381677731,1640429872
1491231943,1477376560
904553400,1184474786
1648541308,725034728
1735563020,835470969
473555712,416680369
1456838392,936638446
840830232,1329323280
413457812,1222274829
1735931467,4084311
186051208,321073110
1369958706,577005589
1312154171,537775624
1643509920,1091639851
1357095261,1722181645
1617419810,1724730338
1743899250,750705825
933501087,953815483
1966037362,1050514998
890904001,138957806
1819681713,2069635116
2059732904,372699892
1079989958,1893647895
1193234994,1830168689
2071654302,1132495851
2077910934,1193849410
1754919229,1600465475
1523928372,1874952495
1325099949,1684837742
932784840,1153461706
609885946,520489572
339254731,387534994
1884649918,1331317266
752875925,1757682272
101506608,1183629700
1262584069,1895616183
1818714923,590885166
719389183,756069730
718641138,1911702360
291626662,1360140076
1562955802,538567761
1017058870,476018182
1258452892,1737170488
194954174,2003923557
1786002974,669008288
2011204768,1422304134
207030990,462333068
1230633479,420556759
734723030,1731485339
1245121224,648791410
1900303278,1807998406
131312705,2075107826
277550912,1648755361
1135526585,329275821
379810511,1451106405
2044053829,1325289026
466620037,25176284
1547637920,1972679916
1610527438,1408606905
2108649511,382913848
1550126305,1332377823
10541572,1007355289
1246498580,370489542
1664713869,2082603381
1688377728,2079305301
1429606167,1461891915
88196798,1920803398
868427664,561102530
920199505,770817947
1884459718,706489117
1500560640,794138416
569876953,1857953548
1228727446,528372733
1339906508,1105307936
1902043659,1307808034
1580314404,1968320494
1243967243,184384418
2052332139,1269240714
603209035,1304751095
1591272029,607315228
1360598741,261123605
482104164,187442476
660482487,1546953205
1523959553,1980528765
787505792,1033000263
1634137962,676493852
1748303333,524825574
673129977,501850279
1225737515,7340097
170264588,1821538616
1944864826,840872537
1691595866,772168240
340918963,1401633365
688225593,561473254
219968975,83038469
804599879,1980695479
1529772334,1736537365
1287184992,636791456
269244711,1496338203
314154429,1542993245
1449375117,302840078
372959349,691173710
974463065,272625340
1282815604,1449597055
942029295,1155052784
740439406,825492753
474985779,1978667177
856578814,1312028016
484280938,716860747
155171142,1050994157
1527492730,652075488
738168561,1233850243
1211508405,307916833
5460523,1748854799
952083605,426346239
884295901,1232317433
