0.0099073,0.00989914,0.00993729,0.0103149,0.00984955,0.0101395,0.0102806,0.00967407,0.0096283,0.00950241,0.010334,0.00992203,0.00975418,51531300000.0,0.0103378,40117100.0,0.0116997,0.013485,0.0172005,0.0239639,0.0326729,0.0435562,0.0558815,0.0671616,0.0724792,6.44397e+24,0.0668831,0.0558929,0.0438118,2753850000000.0,0.0241165,0.0174828,0.0137024,0.0117035,0.010601,0.0102005,0.0101166,49436600000.0,0.0100021,8.30382e+30,0.00987244,0.0104027,0.00984192,0.00979996,0.0102386,99429.2,0.0103111,0.010006,0.0101891,nan,1.00005
0.0204163,0.0205002,0.0196838,0.0197678,0.0199203,0.020195,0.0204849,0.0197678,0.019577,0.0203552,0.0201874,0.0202713,0.02034,0.0198593,0.0204391,0.0201492,0.0194778,0.0195694,0.0196686,0.0196991,0.0199051,0.0203323,0.02034,0.0192642,0.0200272,0.0204086,0.0198364,0.0202255,0.0199432,0.0204697,0.0199738,0.0201416,0.0208359,0.0200882,0.0192413,0.0200806,0.0201874,0.0203476,0.0198593,0.0196457,0.0198135,0.0194778,0.0199127,0.0196075,0.0201721,0.0203171,0.0194092,0.019722,0.0200424,0.0200424,1.00005
361993000000000.0,0.0,361993000000000.0,7.62939e-06,1.52588e-05,3.05176e-05,0.000183105,0.000358582,0.000511169,0.000816345,0.00146484,0.00272369,0.00375366,0.00634003,0.00865173,0.0124054,0.0179443,0.0234146,0.0310974,0.037674,0.0458679,0.0547028,0.0606232,0.0676727,0.0707245,0.0733337,0.070961,0.0685577,0.0646973,0.0581284,0.0500793,0.0414734,0.0338669,0.0267792,0.0204468,0.0153503,0.0105515,0.00720978,0.00439453,0.0027771,0.00175476,0.00123596,0.000549316,0.000366211,0.000205994,0.000183105,6.10352e-05,3.05176e-05,0.0,7.62939e-06,1.00005
4704310000.0,0.0101318,4704310000.0,0.00952148,0.0105896,0.00915527,0.0100098,0.00985718,0.010498,0.00949131,0.00946045,1.9457e+17,0.00970459,0.00924697,0.0101929,889849000.0,0.0113831,9.85446e+16,0.0173645,0.0232327,0.0311279,0.0451667,0.0549622,0.0662231,0.0728455,45883500000000.0,0.0665588,0.0554199,0.0437317,0.032074,0.0248108,0.0176105,0.015625,1.25742e+25,0.0119019,0.00985718,0.010437,118569000000.0,0.00946045,3.35476e+16,0.0103455,0.00952151,0.0100403,0.00985797,0.0101624,0.0107727,0.00866699,3600890.0,0.0111084,3392080.0,1.00007
0.0206299,0.0201721,0.0200348,0.0199585,0.0204773,0.0191803,0.0193024,0.0199432,0.0203552,0.0205994,0.0190887,0.0190887,0.0189972,0.0209198,0.0213623,0.0199585,0.0195923,0.0203705,0.0203247,0.0203094,0.0198975,0.0207062,0.0194855,0.0196381,0.019104,0.0201569,0.0199738,0.0189056,0.0194397,0.0198822,0.0212555,0.0202026,0.0202484,0.0205994,0.0195618,0.0197144,0.0207062,0.0196075,0.0197601,0.0197601,0.0200806,0.0197296,0.0196533,0.0205231,0.019989,0.0203094,0.0199738,0.0197449,0.0196686,0.0210571,1.00005
0.0204468,0.0211792,0.0198975,0.0209961,0.0195312,0.0200806,0.0202637,0.0180664,0.019104,0.0219116,0.0200195,0.0192261,0.0183716,0.0201416,0.0187988,0.0202637,0.0196533,0.0185547,0.0202637,0.019104,0.0192871,0.0205078,0.0204468,0.0202637,0.0209961,0.0189209,0.0212402,0.0204468,0.019165,0.0211182,0.0206909,0.0184326,0.0197754,0.0181885,0.0195923,0.0216064,0.0209351,0.0189209,0.0198364,0.0188599,0.0198364,0.0199585,0.0200195,0.0206299,0.0194092,0.0204468,0.0197754,0.0202637,0.0198364,0.0247192,1.00007
0.0189961,0.0200195,0.0192402,0.0202942,0.0204773,0.020752,0.0187073,0.0198364,0.0192871,0.0200195,0.0208435,5.88097e+25,0.0200195,228555000.0,0.0196838,1.31244e+22,0.0201111,1092360000000.0,0.0192566,1.88656e+27,0.0198975,1.85528e+22,0.0194397,2.96554,0.0181885,0.0328638,0.0189819,0.218721,0.0219116,1.0796e+31,0.0192871,0.0197144,0.0216675,0.0191345,0.0187988,0.0202637,0.0184937,1.64899,0.0204773,0.0195923,0.021637,4063480000000000.0,0.0205994,0.0197144,0.0208435,0.0211182,0.0215454,0.0199585,0.0183411,403512.0,1.00007
0.0203171,0.0197754,0.0200653,0.0199509,0.0198898,0.0198441,0.0198212,0.0195007,0.0196686,1.02041e+21,0.0198669,0.183125,0.0202408,1.1569e+32,0.0197296,855922000000.0,0.0199966,0.0200806,0.0203323,0.0882204,0.020256,10172.1,0.0197678,0.0200882,0.0205536,0.0201721,0.0197754,0.0200577,0.0197144,0.019928,0.0206451,0.0202942,0.0199356,0.0211044,0.0198441,2.56917e+25,0.019783,0.0202713,0.0202866,0.0201492,0.0205078,3321250000000000.0,0.0202484,4.77447e+19,0.019722,3.26717e+28,0.019371,0.0195618,0.0198517,0.0204773,1.00005
0.51001,0.00989914,0.00992966,0.0103035,0.0100021,0.00997543,0.0100136,0.00979996,0.0101852,2.15054e+21,0.0102921,3.56651e+17,0.0100365,2.26197e+23,0.0101814,1073.15,0.00971985,0.00978088,0.0101547,0.00999069,0.0100822,0.0108167,0.00996017,10676.8,0.0096817,0.0100288,0.0102959,0.0098382,0.0101929,0.0102959,0.00997925,0.0104179,0.0100975,0.0101662,0.01017,600311000.0,0.00983429,0.00975419,0.0101738,6234470.0,0.0101929,0.010067,0.00992584,0.00963974,0.010025,0.0100212,0.00988388,2.07485e+26,0.00948715,1.65733e+29,1.00005
-668779000.0,0.019165,-668779000.0,0.0197754,0.0205688,0.020874,0.0206909,0.0194702,0.0204468,0.0213013,0.020752,0.0197144,0.0198975,0.0185547,0.0195923,0.0192261,0.0188599,0.0213013,0.0200195,0.0196533,0.0211792,0.0214844,0.0192871,0.0204468,0.0216064,0.0203247,0.0192261,0.0211182,0.0205688,0.0184937,0.0181885,0.0204468,0.020874,0.0209351,0.0221558,0.0194092,0.0194092,0.0209961,0.0188599,0.0203247,0.0184937,0.0186768,0.0217896,0.0170288,0.0203857,0.0199585,0.0200195,0.0205688,0.0201416,0.0186768,1.00006
